iter	MAPE	RMSE
1991	0.06893984646	188981.2456
1992	0.06892688846	188978.7368
1993	0.06891532588	188957.1529
1994	0.06891610513	188950.0589
1995	0.06890873111	188774.3954
1996	0.06891223525	188750.574
1997	0.06890456263	188728.5052
1998	0.06889431056	188723.2855
1999	0.06887283985	188671.3896
2000	0.06887476004	188646.4512
2001	0.06886423057	188594.7644
2002	0.06885933795	188594.1824
2003	0.06884427022	188579.7435
2004	0.0688434911	188565.1242
2005	0.06882033888	188559.361
2006	0.06881147261	188547.9057
2007	0.06879521314	188525.3872
2008	0.0687921629	188497.0146
2009	0.06878690292	188483.2245
2010	0.06878216866	188473.2564
2011	0.06877970479	188450.7468
2012	0.06877322643	188438.1857
2013	0.06876489913	188426.6123
2014	0.06875733697	188417.9785
2015	0.06875572576	188398.4916
2016	0.0687544051	188396.018
2017	0.06874829875	188389.01
2018	0.06874123533	188369.6711
2019	0.06870060733	188354.303
2020	0.06869860312	188351.8824
2021	0.06869698217	188346.5915
2022	0.06866972743	188344.022
2023	0.06866091031	188327.9702
2024	0.06865954853	188314.2021
2025	0.06865672691	188298.9173
2026	0.06866083065	188291.3487
2027	0.06864210854	188261.7326
2028	0.06864001703	188255.8964
2029	0.06863738816	188222.3615
2030	0.06862932704	188217.5525
2031	0.06862816888	188145.4768
2032	0.06861422412	188092.9369
2033	0.06861665031	188086.9712
2034	0.06860810714	188041.6628
2035	0.0686015571	188036.8646
2036	0.0685926049	188019.7889
2037	0.0685898466	188004.35
2038	0.06858923411	188002.4007
2039	0.06858848536	187986.3975
2040	0.06858750803	187981.3185
2041	0.0685774811	187960.2234
2042	0.06854762238	187954.4761
2043	0.0685436951	187944.4073
2044	0.0685284791	187885.6672
2045	0.0685188758	187873.3136
2046	0.06851797754	187871.4442
2047	0.06851791097	187856.6444
2048	0.06851434529	187823.8203
2049	0.06850551643	187726.9611
2050	0.06850525061	187726.0354
2051	0.06850139258	187719.6381
2052	0.06849105155	187695.0997
2053	0.06846642767	187669.088
2054	0.06846065945	187617.4364
2055	0.06846357942	187609.9736
2056	0.06845691636	187604.4312
2057	0.0684546991	187584.0787
2058	0.06845679585	187574.6087
2059	0.06845239905	187563.721
2060	0.06845280542	187556.0044
2061	0.06844781489	187526.6172
2062	0.06844261045	187502.3579
2063	0.06837753966	187491.5016
2064	0.06837709004	187463.6819
2065	0.06834628743	187438.5322
2066	0.06832544784	187422.9969
2067	0.06832428706	187415.6935
2068	0.06831754092	187398.2553
2069	0.06831405041	187375.9435
2070	0.06830620746	187365.8173
2071	0.06829852357	187362.7417
2072	0.06830025854	187346.0609
2073	0.06826310533	187333.3938
2074	0.06825843642	187328.8251
2075	0.06825192918	187309.1382
2076	0.06825199701	187298.1799
2077	0.06824868134	187296.2046
2078	0.0682495343	187294.2847
2079	0.06825192424	187152.1604
2080	0.06825246312	187143.6641
2081	0.06824549281	187108.6712
2082	0.06823626091	187104.4108
2083	0.06822867126	187076.0596
2084	0.06820599971	187064.0382
2085	0.06820469824	187057.1128
2086	0.06820276599	187048.5755
2087	0.06818896841	187040.8025
2088	0.06818607929	187033.2755
2089	0.06817804883	187022.1146
2090	0.06816498383	186992.1566
2091	0.06810296043	186983.0925
2092	0.06809703083	186941.0327
2093	0.06808838237	186919.0318
2094	0.06808567738	186914.4098
2095	0.06807057794	186894.9718
2096	0.06806535681	186868.4173
2097	0.06806920605	186851.4965
2098	0.06806280289	186831.3363
2099	0.0680478431	186740.4701
2100	0.0680377153	186731.9191
2101	0.06801952251	186712.0081
2102	0.06801450039	186652.8474
2103	0.06801289276	186608.2608
2104	0.06801230073	186601.262
2105	0.06800212636	186567.5101
2106	0.06799838674	186560.7866
2107	0.06799548583	186544.465
2108	0.06799742524	186455.53
2109	0.06799348442	186446.9545
2110	0.06798099123	186438.8312
2111	0.06796735739	186399.7298
2112	0.06796122433	186385.1583
2113	0.06794633647	186362.9098
2114	0.06792553379	186351.2791
2115	0.06789987573	186224.7455
2116	0.06789313031	186211.5808
2117	0.06787473578	186203.5583
2118	0.06784670175	186166.6849
2119	0.06785037232	186152.2869
2120	0.06783973041	186128.9535
2121	0.0678358584	186123.1495
2122	0.0678281488	186114.6742
2123	0.0678146587	186103.181
2124	0.06778565243	186089.0411
2125	0.06777416654	186053.7141
2126	0.06776162032	185988.3522
2127	0.06775514673	185964.8794
2128	0.06775120726	185959.9343
2129	0.0677407089	185940.6538
2130	0.06774973416	185918.9102
2131	0.06774432432	185910.839
2132	0.06772713338	185904.92
2133	0.06769703166	185890.7712
2134	0.06769520136	185870.1149
2135	0.06767096042	185864.8492
2136	0.06766779444	185856.2653
2137	0.06765601173	185836.9332
2138	0.06765297455	185826.1857
2139	0.06765294435	185826.0619
2140	0.06765502933	185818.1638
2141	0.06763429272	185798.4929
2142	0.06762778559	185783.3204
2143	0.06761311316	185779.4061
2144	0.06760969378	185775.1802
2145	0.0676115504	185743.1382
2146	0.06760615436	185739.4624
2147	0.06758491766	185718.8341
2148	0.0675714848	185689.0581
2149	0.06756445456	185687.6891
2150	0.06755736594	185673.6067
2151	0.06755476573	185666.1786
2152	0.06754509565	185659.3541
2153	0.06751118244	185651.5014
2154	0.06750841851	185644.9318
2155	0.06748219867	185633.5578
2156	0.06747855752	185627.7066
2157	0.067470395	185597.2444
2158	0.06746061471	185584.849
2159	0.0674620624	185584.4961
2160	0.06746163947	185565.3
2161	0.06744693058	185560.2383
2162	0.06743014131	185554.3963
2163	0.06742812339	185548.8197
2164	0.06742092067	185543.1238
2165	0.06741498661	185536.4886
2166	0.06740516051	185531.9908
2167	0.06740386491	185515.8685
2168	0.06738707509	185503.7599
2169	0.06738690445	185503.7093
2170	0.06738377494	185453.8355
2171	0.06738276027	185452.9484
2172	0.06738067961	185445.308
2173	0.0673695452	185438.4528
2174	0.06736999099	185392.9876
2175	0.06736614752	185379.3719
2176	0.06736177096	185360.1092
2177	0.06733588789	185350.3342
2178	0.06732666871	185341.663
2179	0.06729501905	185322.2564
2180	0.06728814636	185313.8158
2181	0.06727173651	185179.7144
2182	0.06726613074	185171.1971
2183	0.06727273671	185164.6954
2184	0.06726516543	185138.653
2185	0.06726322591	185115.6931
2186	0.06722888682	185109.6879
2187	0.06722312755	185101.1015
2188	0.06720875284	185081.8539
2189	0.06720477706	185063.8169
2190	0.06719167246	185053.7072
2191	0.06719132395	185038.3113
2192	0.06716925758	185035.1734
2193	0.06713457841	185030.3073
2194	0.06711877086	185015.8902
2195	0.06711171267	184977.3545
2196	0.06709451178	184967.563
2197	0.06709215815	184966.8852
2198	0.06708729552	184946.4329
2199	0.0670908874	184938.6624
2200	0.06708723464	184897.667
2201	0.06709134389	184894.1813
2202	0.06708091985	184887.1234
2203	0.06707119184	184883.6551
2204	0.06707124838	184879.3672
2205	0.06706827056	184855.2731
2206	0.06706932453	184853.3052
2207	0.06705583233	184849.536
2208	0.06704433282	184845.1909
2209	0.06701482814	184828.2263
2210	0.06699929026	184815.747
2211	0.06700320037	184813.4185
2212	0.06700349161	184811.3377
2213	0.06699064366	184779.6115
2214	0.0669910747	184759.4366
2215	0.06697259552	184741.011
2216	0.06695540034	184734.9988
2217	0.06693823924	184730.1837
2218	0.06693302969	184717.8277
2219	0.0669266177	184714.6804
2220	0.06689481385	184704.7235
2221	0.06687243079	184686.1627
2222	0.06687309584	184685.134
2223	0.06687146071	184684.2609
2224	0.06685688287	184662.6064
2225	0.0668545346	184659.6074
2226	0.06685354835	184657.524
2227	0.0668530623	184653.9066
2228	0.06684987895	184642.5078
2229	0.06683880792	184635.4662
2230	0.06683771674	184634.7324
2231	0.06683526473	184624.2729
2232	0.06682458981	184614.7014
2233	0.06680994252	184599.2631
2234	0.06680419766	184590.1273
2235	0.06680485714	184589.5253
2236	0.06679658753	184561.3059
2237	0.06680058775	184541.6023
2238	0.06679760823	184531.3026
2239	0.06679011435	184529.0225
2240	0.06676685045	184511.5939
2241	0.0667717937	184505.5659
2242	0.06675227643	184491.0813
2243	0.06674128292	184458.8209
2244	0.06673718975	184429.1021
2245	0.0667279042	184420.9516
2246	0.06672104773	184402.0218
2247	0.06671791002	184382.6878
2248	0.06669525449	184371.2082
2249	0.06667737702	184362.4505
2250	0.06667012162	184360.5493
2251	0.06666421922	184346.5064
2252	0.06667442097	184323.0881
2253	0.06667089255	184282.983
2254	0.06666825896	184277.8873
2255	0.06667005067	184266.6035
2256	0.06666193149	184249.9991
2257	0.06665306314	184240.6677
2258	0.06665605463	184173.3083
2259	0.06665486898	184131.3211
2260	0.06665501233	184129.436
2261	0.06663596157	184123.5558
2262	0.06663123806	184097.3841
2263	0.06661181374	184090.3944
2264	0.06661019135	184083.2719
2265	0.06659141941	184071.4131
2266	0.06658429519	184046.6363
2267	0.06656286521	184021.6851
2268	0.06655261383	184004.03
2269	0.06655417346	183992.8095
2270	0.06655214597	183965.4011
2271	0.06654963379	183960.1031
2272	0.06654606726	183937.6447
2273	0.06654433111	183935.1767
2274	0.06652190286	183920.7267
2275	0.06651522191	183916.1902
2276	0.06651796209	183909.6514
2277	0.06649895696	183900.0389
2278	0.06649067371	183895.5966
2279	0.06648572289	183832.2294
2280	0.06647081301	183813.0652
2281	0.06646753776	183779.6313
2282	0.06646227337	183774.4637
2283	0.06645556605	183750.0275
2284	0.06645637	183721.4329
2285	0.06645201454	183713.795
2286	0.06645110006	183708.4766
2287	0.06645356862	183697.5971
2288	0.06642161221	183687.6279
2289	0.0664193497	183663.0309
2290	0.06640470248	183652.2989
2291	0.06640150413	183625.0798
2292	0.06639975437	183588.0834
2293	0.06639482657	183560.7268
2294	0.06637459296	183537.7202
2295	0.06635652014	183525.9855
2296	0.06634265439	183519.2946
2297	0.06634024328	183512.0591
2298	0.06634241025	183510.5554
2299	0.06634748804	183491.0276
2300	0.06633373899	183480.5285
2301	0.06632698808	183466.6108
2302	0.06631592197	183458.0591
2303	0.0663173604	183441.6953
2304	0.06631676212	183433.7835
2305	0.06631478617	183429.535
2306	0.06629585716	183419.432
2307	0.06629327791	183396.3276
2308	0.06628493668	183306.8767
2309	0.06627971711	183295.7591
2310	0.06627291279	183274.9499
2311	0.06626943165	183269.2648
2312	0.06626761493	183259.0632
2313	0.06626557693	183248.8937
2314	0.06624950351	183241.3854
2315	0.06624254014	183237.0184
2316	0.06624182573	183221.5502
2317	0.06623755208	183203.125
2318	0.06622658216	183175.1126
2319	0.06621374151	183166.8295
2320	0.06621242669	183145.681
2321	0.06620577776	183107.919
2322	0.06619322706	183097.6113
2323	0.06617458082	183065.1548
2324	0.06615790295	183042.5359
2325	0.0661502607	183018.7293
2326	0.06614875467	183001.235
2327	0.06613976097	182978.3942
2328	0.06614055317	182964.4158
2329	0.06613627904	182946.0503
2330	0.06613003121	182935.2602
2331	0.06612550746	182877.762
2332	0.06612036869	182862.4416
2333	0.06611500442	182859.9345
2334	0.0661097956	182852.2146
2335	0.06610721522	182851.3489
2336	0.0661121814	182843.8375
2337	0.06610139536	182834.2972
2338	0.06610113762	182827.4591
2339	0.06609169748	182814.3699
2340	0.06609050987	182803.3969
2341	0.06608933731	182796.1899
2342	0.06608579075	182780.5722
2343	0.06604974811	182772.0816
2344	0.06605257044	182763.5301
2345	0.06604990918	182745.7744
2346	0.06603325579	182736.1957
2347	0.06602928695	182712.1484
2348	0.06603675729	182701.0526
2349	0.06602474623	182695.3503
2350	0.06601788266	182670.5825
2351	0.06601585697	182667.3343
2352	0.06601102134	182645.0973
2353	0.06600789412	182620.8214
2354	0.06598843281	182611.183
2355	0.06598693358	182597.4171
2356	0.06597859036	182552.6009
2357	0.06597363348	182540.6587
2358	0.06597220544	182529.5323
2359	0.06596333163	182518.1858
2360	0.06595977466	182512.2592
2361	0.0659538958	182479.9697
2362	0.06591987734	182474.2853
2363	0.06591552681	182436.742
2364	0.06591050678	182409.4261
2365	0.06590889677	182393.8174
2366	0.06588858551	182379.8263
2367	0.0658800918	182313.767
2368	0.06587552415	182299.7134
2369	0.06587516228	182295.5849
2370	0.06587257287	182277.3381
2371	0.06586864288	182258.3047
2372	0.06584562626	182221.9262
2373	0.06584231312	182219.2881
2374	0.06581448092	182207.1128
2375	0.06581196936	182198.0329
2376	0.06581145615	182172.5405
2377	0.065803106	182168.0522
2378	0.06579713848	182150.8469
2379	0.06579506803	182144.7116
2380	0.06579692776	182136.2025
2381	0.0657985809	182107.0666
2382	0.06578884221	182093.3437
2383	0.06578470953	182088.2774
2384	0.06578302913	182070.5343
2385	0.06578256391	182069.1946
2386	0.06577232761	182042.6094
2387	0.06575852906	182018.6615
2388	0.06573596745	182013.1152
2389	0.06572940522	182007.6649
2390	0.06572532469	182007.3501
2391	0.06572025829	181973.7612
2392	0.06571823712	181964.693
2393	0.0657148635	181961.3739
2394	0.06571521471	181940.7081
2395	0.06571408594	181940.1235
2396	0.06571201777	181926.0531
2397	0.06570162622	181922.8777
2398	0.06570328204	181920.1477
2399	0.06569883529	181914.9611
2400	0.06567915488	181902.5564
2401	0.06567046616	181898.2434
2402	0.06566831356	181886.5043
2403	0.06564597727	181878.4966
2404	0.06562797107	181875.1293
2405	0.06562202276	181870.2776
2406	0.06562191458	181853.9043
2407	0.06561987784	181845.5658
2408	0.06561246499	181825.4804
2409	0.06561139925	181811.2914
2410	0.06561060388	181802.3762
2411	0.06559650661	181783.5304
2412	0.06560120637	181724.242
2413	0.06560269158	181721.3771
2414	0.06558811947	181709.2381
2415	0.065585948	181687.2117
2416	0.06557312227	181658.9766
2417	0.0655370718	181650.1656
2418	0.06552892531	181639.5572
2419	0.0655287153	181621.084
2420	0.06551642648	181599.9679
2421	0.06551689766	181596.4238
2422	0.06552167297	181583.7918
2423	0.06551935508	181580.8667
2424	0.06550668415	181546.0912
2425	0.06550074473	181537.6228
2426	0.06549980678	181525.143
2427	0.06550218646	181523.5908
2428	0.06549184627	181498.4971
2429	0.06547389858	181489.0764
2430	0.06545162015	181483.2949
2431	0.06544687834	181476.6666
2432	0.06544051549	181470.7204
2433	0.06543173175	181448.1913
2434	0.06542927366	181429.4649
2435	0.06542448404	181421.576
2436	0.06542265439	181409.8083
2437	0.06541139497	181394.4008
2438	0.06540478331	181391.5254
2439	0.06538301171	181374.0851
2440	0.06538625098	181372.0189
2441	0.06538020365	181367.5758
2442	0.06537238623	181364.8969
2443	0.06537205493	181360.8045
2444	0.06536032312	181348.1479
2445	0.06534814805	181332.0764
2446	0.06533838251	181302.487
2447	0.06533673887	181269.5336
2448	0.06533433536	181264.1448
2449	0.06532891434	181235.0209
2450	0.06532677504	181230.0324
2451	0.06531910284	181193.4135
2452	0.065303771	181136.9741
2453	0.06529965321	181100.0691
2454	0.06527812768	181097.0952
2455	0.06524769463	181077.9966
2456	0.06522932427	181052.2152
2457	0.0652099149	181024.3237
2458	0.06520383607	181003.5875
2459	0.06519022603	180998.9676
2460	0.06518960012	180967.3398
2461	0.06517543207	180921.3311
2462	0.06517461751	180894.4355
2463	0.06516860188	180887.6421
2464	0.0651685194	180883.7947
2465	0.06515670869	180875.9246
2466	0.06515061321	180867.9684
2467	0.0651473641	180857.7663
2468	0.06514508449	180832.231
2469	0.0651439846	180823.5422
2470	0.06514184162	180809.4161
2471	0.06514503872	180753.5142
2472	0.06512564349	180747.5915
2473	0.06512434684	180735.7202
2474	0.06509193134	180727.3019
2475	0.06508575263	180715.679
2476	0.06507996482	180693.3935
2477	0.06507026375	180682.5422
2478	0.06505483154	180681.8469
2479	0.06502498863	180668.7388
2480	0.06500974928	180577.3363
2481	0.06500934253	180572.3936
2482	0.06499956592	180558.8045
2483	0.06498545084	180545.5781
2484	0.06497762543	180503.704
2485	0.06497587797	180495.0763
2486	0.06497074879	180479.5495
2487	0.06496277955	180440.0364
2488	0.06495941987	180430.6371
2489	0.06495059402	180422.2521
2490	0.06495879654	180405.6733
2491	0.06495048301	180380.1714
2492	0.06495245268	180376.6336
2493	0.06495163128	180371.572
2494	0.06494403515	180361.9193
2495	0.0649406665	180357.3274
2496	0.06491986613	180347.3003
2497	0.06491573139	180335.5764
2498	0.06490805914	180323.8401
2499	0.06490369094	180304.7009
2500	0.06490026042	180253.5735
2501	0.06489364306	180247.6759
2502	0.06489651711	180230.3034
2503	0.06490122944	180223.6792
2504	0.06489570829	180219.4291
2505	0.06488964078	180181.2321
2506	0.06487582667	180164.6746
2507	0.06487144087	180160.8401
2508	0.06485316322	180134.5486
2509	0.06484791745	180125.3009
2510	0.06483817025	180121.8983
2511	0.06483827583	180117.0391
2512	0.06483749777	180053.2903
2513	0.06480653852	180046.7263
2514	0.0648059824	180033.8759
2515	0.06480419952	180029.4589
2516	0.06480008027	180020.7346
2517	0.06479117313	180009.953
2518	0.06477930938	179987.9814
2519	0.06476409431	179966.5205
2520	0.06475799933	179889.6279
2521	0.06475625663	179884.3431
2522	0.06473926853	179872.2375
2523	0.06472929688	179864.3319
2524	0.06473169946	179857.8348
2525	0.06471356988	179734.7039
2526	0.06468113738	179731.5683
2527	0.06468545907	179727.7812
2528	0.06468764299	179661.3965
2529	0.06468625608	179650.8734
2530	0.06466697191	179647.8638
2531	0.06466013756	179622.3712
2532	0.06464745984	179595.3617
2533	0.06463751368	179568.0332
2534	0.0646341436	179532.1358
2535	0.06461723411	179521.735
2536	0.06462559851	179520.6678
2537	0.06460380994	179509.3572
2538	0.06459924198	179496.7301
2539	0.06459672241	179490.283
2540	0.06459569867	179484.9691
2541	0.06459226489	179481.8834
2542	0.06457698358	179464.6962
2543	0.06457481827	179455.1853
2544	0.06457364594	179423.6455
2545	0.06457089409	179384.3159
2546	0.06456830903	179371.7685
2547	0.06456132405	179365.487
2548	0.06453887702	179362.7907
2549	0.06454561629	179327.0156
2550	0.06453612209	179289.8354
2551	0.06451873105	179253.7915
2552	0.06451376921	179229.0438
2553	0.06451492643	179218.2529
2554	0.06450899492	179203.4825
2555	0.06449707031	179195.4319
2556	0.06449441411	179175.2403
2557	0.0644892569	179150.1563
2558	0.06446030922	179137.2004
2559	0.06445940986	179127.8146
2560	0.06445221298	179113.8141
2561	0.06443733923	179102.2357
2562	0.06442588037	179099.5768
2563	0.06442200908	179093.2834
2564	0.06440208109	179057.5746
2565	0.06439370959	179043.3051
2566	0.06438417239	179016.4915
2567	0.06437903531	179013.5829
2568	0.06437676773	178996.8807
2569	0.06438305923	178991.7494
2570	0.06438042613	178988.2098
2571	0.06437770946	178985.5608
2572	0.06437326728	178970.7862
2573	0.0643746225	178967.8314
2574	0.06436156693	178961.2472
2575	0.06436544667	178958.0923
2576	0.06435804098	178944.9529
2577	0.06435269705	178933.649
2578	0.06434804546	178929.8316
2579	0.06434231673	178924.3626
2580	0.06433274911	178896.4776
2581	0.06432934374	178889.0992
2582	0.06432413807	178862.0366
2583	0.06432596207	178860.1757
2584	0.06432321426	178852.1582
2585	0.06431960319	178848.579
2586	0.06430902657	178844.9836
2587	0.06430451482	178764.1786
2588	0.06429935838	178752.0451
2589	0.06428705451	178728.2441
2590	0.06428335826	178718.1576
2591	0.06428234015	178701.5349
2592	0.06427523302	178680.8549
2593	0.06427301393	178652.0252
2594	0.0642654735	178643.3078
2595	0.06426815462	178587.9157
2596	0.06425242688	178569.6349
2597	0.06424904842	178556.0275
2598	0.06424393996	178552.9547
2599	0.06424021631	178540.1429
2600	0.06423053029	178532.0911
2601	0.06423222394	178522.6068
2602	0.06422807781	178513.1195
2603	0.06421996515	178492.4989
2604	0.06420626371	178468.7792
2605	0.06420227545	178467.1523
2606	0.06419704721	178458.866
2607	0.06418203833	178451.9361
2608	0.06417554373	178440.9882
2609	0.06417137096	178394.0881
2610	0.06416322382	178386.0583
2611	0.06416014063	178382.8814
2612	0.0641626074	178367.9266
2613	0.06415431567	178346.4522
2614	0.06414458422	178340.3164
2615	0.06414218243	178330.9604
2616	0.06413633234	178308.9993
2617	0.06413338701	178304.7018
2618	0.0641261008	178296.7629
2619	0.06410752092	178283.6557
2620	0.06410463715	178261.4842
2621	0.0641023476	178189.5429
2622	0.06408570922	178180.9807
2623	0.0640758397	178152.3375
2624	0.06406480577	178134.9183
2625	0.06406270213	178134.5925
2626	0.06406639671	178121.1241
2627	0.06406538003	178116.9117
2628	0.06404762987	178113.109
2629	0.0640363807	178108.9349
2630	0.06401790769	178038.9156
2631	0.06400649413	178032.5631
2632	0.06399506149	178024.5198
2633	0.06398765274	178003.4056
2634	0.06397581922	177937.927
2635	0.06395362948	177921.3307
2636	0.06393776763	177902.661
2637	0.06392741421	177896.0167
2638	0.06390747635	177877.9315
2639	0.06389601282	177874.3122
2640	0.06389003894	177855.0618
2641	0.06388518652	177836.8125
2642	0.06387519324	177821.13
2643	0.06386490801	177818.1832
2644	0.06385942363	177803.2381
2645	0.06385099454	177792.008
2646	0.06384720227	177784.5221
2647	0.06384196258	177663.8906
2648	0.06383556286	177656.2443
2649	0.06382359487	177649.346
2650	0.06379905846	177636.4775
2651	0.06380026492	177628.8818
2652	0.06379557759	177589.8345
2653	0.06378559496	177556.7774
2654	0.06377953702	177550.1676
2655	0.06377878251	177510.9059
2656	0.06375106216	177507.9349
2657	0.06374060292	177498.4757
2658	0.06373516248	177480.7493
2659	0.06374060254	177475.4376
2660	0.06373618622	177467.0999
2661	0.06373081526	177412.7541
2662	0.06372974697	177396.656
2663	0.06372317526	177307.5849
2664	0.06372285039	177286.9686
2665	0.06371543721	177238.3377
2666	0.06369178562	177155.9776
2667	0.06368606442	177142.6531
2668	0.06368005105	177132.7786
2669	0.06367821213	177127.2259
2670	0.06368049674	177121.3891
2671	0.06367591123	177106.9181
2672	0.06366842367	177104.5295
2673	0.06365518048	177094.3782
2674	0.06364924316	177084.2124
2675	0.06364768991	177053.8254
2676	0.06363478558	176897.4216
2677	0.06362302244	176886.8954
2678	0.06362055832	176858.7045
2679	0.06360812354	176855.4744
2680	0.063600617	176841.4461
2681	0.0635967497	176823.0286
2682	0.06359090712	176800.5065
2683	0.06357426958	176775.0063
2684	0.06357388505	176741.2921
2685	0.06356741128	176689.5012
2686	0.06356514093	176685.6849
2687	0.06355835009	176671.1982
2688	0.0635608884	176654.5419
2689	0.06356519192	176652.5801
2690	0.06356636196	176624.6948
2691	0.06356038951	176606.4741
2692	0.06355258756	176587.6556
2693	0.06355133366	176572.8868
2694	0.06355089315	176565.0978
2695	0.0635455526	176549.9364
2696	0.06354554698	176545.8414
2697	0.06354422097	176541.4094
2698	0.06353693479	176516.9668
2699	0.06352487157	176397.0211
2700	0.0635260312	176395.1589
2701	0.06351992795	176394.472
2702	0.06351969917	176349.9131
2703	0.0635181065	176329.0515
2704	0.06351890448	176328.1264
2705	0.06350878788	176318.0932
2706	0.06349962387	176284.1781
2707	0.06349580364	176271.2499
2708	0.06348255525	176268.5846
2709	0.06346599768	176263.8115
2710	0.06344485564	176185.0213
2711	0.0634405836	176175.4272
2712	0.06343825797	176159.647
2713	0.06344090869	176154.2491
2714	0.0634374214	176151.1573
2715	0.06342104563	176137.6749
2716	0.06341183131	176122.4685
2717	0.06341162046	176122.3978
2718	0.06341512308	176119.7821
2719	0.06340648907	176090.3048
2720	0.0634006294	176075.9916
2721	0.06339693784	176062.6594
2722	0.06339149911	176033.6894
2723	0.06339274297	176027.8386
2724	0.06338133054	176001.6563
2725	0.06337491537	175998.1425
2726	0.06336167956	175974.6742
2727	0.06336084548	175966.3908
2728	0.06334746704	175943.1107
2729	0.06334571355	175937.1347
2730	0.06333802404	175897.2574
2731	0.06333565026	175878.1322
2732	0.06333171044	175855.7868
2733	0.06332384284	175842.8453
2734	0.06331470755	175831.5652
2735	0.06331401018	175826.2909
2736	0.06331139687	175807.3542
2737	0.06329884893	175803.1106
2738	0.06329499453	175770.9856
2739	0.06328656377	175749.0053
2740	0.06328047892	175732.2669
2741	0.06326999158	175685.6631
2742	0.0632629263	175640.953
2743	0.06326549379	175637.187
2744	0.06326150146	175633.7151
2745	0.06326132415	175630.8738
2746	0.06325745175	175614.9203
2747	0.06324658018	175596.5773
2748	0.06324120217	175588.7656
2749	0.06323829241	175563.745
2750	0.06323740981	175558.5249
2751	0.06323452714	175518.3338
2752	0.06322741746	175494.4894
2753	0.06322354369	175489.4507
2754	0.06320551339	175486.1871
2755	0.06320302069	175484.726
2756	0.06319494981	175478.7679
2757	0.0631859057	175472.9753
2758	0.06317683414	175466.0275
2759	0.06316333837	175450.9906
2760	0.0631492127	175431.1328
2761	0.06314598297	175419.8645
2762	0.06314072964	175414.4292
2763	0.06311806793	175408.1407
2764	0.06310949934	175393.8182
2765	0.06310450969	175383.0517
2766	0.06310269606	175358.004
2767	0.06309397566	175350.7368
2768	0.06309450918	175342.5965
2769	0.06308839767	175330.8117
2770	0.06304795181	175326.102
2771	0.06303596669	175276.9271
2772	0.06303747433	175271.8156
2773	0.06302834685	175259.4985
2774	0.06301795015	175242.1942
2775	0.06301029475	175209.8269
2776	0.06300532318	175193.7382
2777	0.06299618121	175178.6948
2778	0.0629945934	175170.0051
2779	0.06298907464	175144.8192
2780	0.06298782003	175142.9502
2781	0.06299041161	175131.6195
2782	0.06298769048	175120.0951
2783	0.06298636137	175116.6716
2784	0.06294692758	175108.594
2785	0.06294193154	175085.4324
2786	0.06294190672	175068.334
2787	0.06292808326	175053.6692
2788	0.06292395669	175036.4219
2789	0.06291380058	175030.0901
2790	0.06290367735	175022.5429
2791	0.0629045515	174942.8483
2792	0.06290068334	174937.6482
2793	0.0628973755	174924.7775
2794	0.0628957318	174887.9591
2795	0.06288383464	174877.2224
2796	0.06288401931	174870.9898
2797	0.06288473158	174857.2553
2798	0.06287630109	174852.5937
2799	0.06287215624	174849.9322
2800	0.06286466796	174833.2237
2801	0.06286279509	174826.862
2802	0.06286669429	174812.9096
2803	0.06285966658	174800.9555
2804	0.06285097556	174793.1654
2805	0.06282935463	174785.426
2806	0.06282941045	174746.3642
2807	0.06281746396	174740.4427
2808	0.06280455391	174722.6402
2809	0.06279757183	174699.4982
2810	0.06279453202	174695.5851
2811	0.06278053086	174650.4536
2812	0.06277672918	174647.8136
2813	0.06276768842	174623.1887
2814	0.06276017418	174617.5333
2815	0.06273997788	174614.6211
2816	0.06273526191	174604.0642
2817	0.06273540798	174600.8685
2818	0.0627352809	174596.3078
2819	0.06271311422	174526.3066
2820	0.06270565292	174521.3807
2821	0.06270485759	174516.3975
2822	0.06270521163	174496.1981
2823	0.06269319756	174481.9487
2824	0.06268354114	174435.8167
2825	0.06265726504	174389.3776
2826	0.06265209968	174378.6877
2827	0.06264767578	174371.6785
2828	0.0626410007	174353.1792
2829	0.06263871567	174329.0277
2830	0.06263494697	174322.1378
2831	0.0626337891	174310.6943
2832	0.0626241866	174264.6124
2833	0.06263115102	174249.9028
2834	0.06262818057	174245.8305
2835	0.06263282127	174205.504
2836	0.06263437045	174193.2958
2837	0.06263400671	174189.6557
2838	0.06263094826	174180.6119
2839	0.06262094842	174164.973
2840	0.06261633126	174155.9321
2841	0.06261649465	174148.7795
2842	0.06261113727	174143.057
2843	0.06260772535	174125.7702
2844	0.06260714865	174121.9893
2845	0.06260331995	174117.0178
2846	0.06259877284	174111.4096
2847	0.06259429054	174107.455
2848	0.06259059589	174084.0165
2849	0.06259175295	174048.0333
2850	0.06258680117	174042.3965
2851	0.06259489503	174036.8858
2852	0.06258720967	174019.3648
2853	0.06256401405	174014.3291
2854	0.06254264337	174006.3668
2855	0.06253641778	173947.9376
2856	0.06253142205	173947.3142
2857	0.0625254413	173918.3143
2858	0.06252231362	173900.885
2859	0.0625198099	173886.9399
2860	0.06251169232	173879.9581
2861	0.06250638046	173868.3508
2862	0.06249916554	173840.4109
2863	0.06248618235	173835.6436
2864	0.06248045235	173822.4063
2865	0.06248362331	173817.665
2866	0.0624765102	173814.0696
2867	0.06247627771	173803.174
2868	0.06245800913	173783.9132
2869	0.06245557185	173769.4301
